text	label
Ha dejado de funcionar. Se la agotaba la batería en muy pocas horas en la modalidad de rastreo por defecto y ha funcionado sólo un par de semanas. Luego ha dejado de mandar los mensajes solicitados o los ha empezado a mandar con mucho retraso (uno o dos días). Al llamar dejó de oírse la voz y digo yo... para qué me sirve pues?? Pero nada, ya no puedo devolverlo si quiera... una caca. Es el segundo que compro. Todos los que son de fabricación y venta china vienen con instrucciones difíciles, sólo en inglés y no te ayuda nadie...	0
Cómodos. Super cómodos! Lástima por la talla, incluso la más pequeña es algo grande para una persona de 167 y 64 kg	0
Pequeñas pero duraderas. Son bastante pequeñas, es más para niños que para adultos. De cualquier forma aguantan lavados, llevo con ellas un tiempo y todavía no las he tirado.	0
Sin sabor y sin olor. Estaba harto de comprar siempre botellines pequeños para ir al gimnasio o ir de excursión / paseo y llevar siempre el agua fresca, por ello me decidí a comprar este producto. Viene preparada para aguantar tanto el frío como el calor, por lo que se puede considerar un pequeño termo con forma de botella muy versátil. Está fabricada en acero inoxidable de color, en mi caso azul. Tiene pinta de que la pintura aguantará bien el paso del tiempo. Hasta ahora la voy rellenando con agua de una botella grande y no he notado que haya cogido olor o sabor como me pasaba con todas las botellas de plástico reutilizables. La rosca del tapón cumple perfectamente su cometido y no deja escapar ni una gota. Aguanta el frío o el calor por varias horas, así que supercontento con la compra.	1
Un multideporte para todos los gustos. Aunque lo acabo de comprar y no he probado todos sus modos de deporte, lo que he visto me parece muy competo, buen tamaño de la visualización mientras realizas la actividad y está genial poder cargar rutas y visualizar la altura mientras realizas senderismo. Pero por el momento el gran fallo está siendo la imposibilidad de conectar el reloj con la APP del movil (Samsung), teniendo todas las actualizaciones y versiones en regla. Por lo demás, el pulsómetro lo encuentro muy impreciso y con bastante retardo, estoy acostumbrada a usar banda que te ofrece en el mismo momento del esfuerzo las pulsaciones exactas.	0
Buen artículo. Las correas son de calidad y encajan perfectamente	1
Aceptable. Calidad suficiente por ese precio; ocupa quizá bastante. El principal problema que le veo es que al ser tan ancho si hay que apretar bien no es cómodo y fuerza mucho el enganche.	0
perfecto para discos de freno center lock. todo perfecto. lo unico que tardo mucho en llegar	1
Encantada con la compra.. Tengo otro pedido. Espero que me de el mismo resultado. Se puede cambiar de vertical a horizontal desde la aplicación	1
Cumple con lo esperado. Satisfecho. Nada que reprochar.	1
Lo que esperaba, muy satisfecho. La tabla llegó bien. En el agua es estable y se desplaza con facilidad. Hacemos excursiones dos personas con un peso total de 150 kg y, aunque pierde estabilidad y requiere más técnica y manejo, nos permite salir en pareja sin problemas. La bolsa de transporte es lo que quizás parece de menos calidad por la cremallera, ya veremos lo que aguanta. Recomiendo la tabla sin reservas.	1
Buen producto. Buen producto es el segundo que tengo	1
Cumple lo que promete. Esta bien. Sin alardes.	1
Buena calidad para el precio que tiene. La verdad es que la calidad es bastante buena, cumple realmente con su función.	1
Lo que esperaba. Buena calidad y muy comadas	1
no me gusta. Es excesivamente pequeña y bastante cara para la calidad del material del que está compuesta la pelota la he comprado para un regalo y estoy pendiente de devolverla	0
Jesus. Cumple de sobra su misión,alumbra muy bien ya que tiene dos tipos de intensidad de luz que puedes elegir. En mi caso yo la utilizo en casa y cuando utilizo el mando de la tv para subir o bajar el volumen hace frecuencia con la bombilla y la apaga o le cambia la intensidad. Pero en resumen es una buena compra.	1
Envío desesperante. La fecha máxima de llegada del paquete era el 19 de este mes, estamos a 23 y no tengo absolutamente nada, encima que el vendedor responde a los reclamos con evasivas sacadas por Google-Translator. Reclamación hecha a Amazon y en medio minuto aprobado un reembolso total del producto.	0
Cuernos muy muy endebles. Muy chulo, ligero, pero los cuernos son muy muy endebles. He devuelto uno porque llegó doblado un cuerno y estaba roto por la base. El otro casco también tiene un cuerno roto, por la base a la semana de usarlo con 4 puestas. Una pena	0
Pasables. Son ligeros y se adaptan bien, se limpian genial Entran muchisimas piedras aunque son mi talla, resbalan muchísimo con el pie mojado, no sirven para andar entre rocas,las uso para la playa. No las volvería a comprar	0
esta muy apretada. me gusta el modelo pero queda muy ajustada y cuesta trabajo meter el arma y sacarla,no se cuando me la ponga en el cinturon espero que sea diferente	0
Cumplen su cometido. Están bien y cumplen su cometido	1
Mochila cómoda y práctica. Me ha gustado que es fuerte, resistente y cómoda. La utilizo para ir a trabajar	1
Buen diseño mal terminado. Lo montamos y al colgar la bici en este caso una de niños se rompio el gancho del soporte que casi se me cae encima la bici.	0
Aún no le ha llegado el articulo. Aún no me ha llegado....	0
Casi perfecto. Funciona genial. La única pega que no se puede limpiar con agua porque se oxida super rápido.	1
Comodidad. Me han gustado los 3 leggins	0
Aceptable. Buen material, cómoda al tacto, el envío dues satisfactorio y puntual.	1
NO SE PARECE AL DE LA FOTO. No tiene nada que ver el smartGyro recibido con el que aparece en la foto. Hemos recibido el rojo entero del Atletico de Madrid! Mal en ese sentido. ¿por qué no actualizan las fotos? Luego los niños se llevan una decepción!	0
Muy bien. El chándal es un poco fino, y la chaqueta no tiene goma en el bajo, por lo demas muy bien, color y talla como se esperaba, lo volvería a comprar.	1
Muy buena calidad. Acorde con la descripción. Solicité que me lo enviaran antes de la fecha prevista y lo enviaron enseguida. Recomendable	1
Batería solo dura 1 dia. Lo único malo que miro es que la carga solo me dura 1 día	0
Juan Carlos. Desconozco como es el producto ya que lo pedí el 12 de abril y a día de hoy no ha llegado. Me dijeron que me devolverán el dinero y tampoco lo han hecho. Fatal. No volveré a comprar nada a este distribuidor.	0
Botella de buena calidad pero... La botella en si va muy bien, es practica y ergonomica. La unica "pega" que tiene es que a veces (poco a menudo) pierde un poco de agua por la rosca, si no te fijas te mojas seguro	0
Bastante bien. Lo que me llamó la atención del casco fueron las gafas integradas. Me ha sorprendido mucho ya que se quitan y se ponen mediante un imán, y tras haberlo probado varias veces se sujetan con bastante firmeza. Además el casco tiene un buen acabado. En general buena compra.	1
Guantes bonitos y cómodos. Me parecen unos guantes muy correctos para el precio que tienen, tenia unos que me costaron casi el doble y la verdad que éstos están a la altura. Los recomiendo para lo que son,guantes de verano, para el invierno se mueren a los pocos kms.	1
Buena capacidad pero no es de calidad suficiente. No es para nada lo que me esperaba, la calidad no es lo suficiente para lo que se va a utilizar.	0
Producto de calidad. Producto de calidad con materiales resistentes, muy facil de ajustar tanto el movil como al manillar. Estupendo para usar con el GPS o controlar la musica. Contento con la compra	1
Calidad. No se empañan y tienen buena vision. La sujeción también es buena.	1
No me gusto. No mea gustado dura muy poco la vateria.	0
964. No es de cuero, es sintético y del malo. Encaja bien y no queda mal. Al no ser de cuero el precio resulta elevado. No recomendable.	0
No recomendable aunque sea barata. Queríamos una pulsera barata para una niña y no pedimos nada del otro mundo por el precio que tiene, pero la información en Amazon es que la batería dura 3 días y no llega a 12 horas. O la información no es cierta o está defectuosa. Intentamos proceder a la devolución pero los gastos de envío con los que hay que correr tienen un valor de casi el doble de lo que cuesta el producto con lo cuál nos la hemos tenido que comer.	0
La devolución muy fácil y rápida. Me equivoqué de talla pero el producto estaba bien	1
Calidad precio regular. Conjunto de 50 pinchos de hierro con herramienta pasa sacarlos del suelo, hay que tener cuidado a la hora de clavarlos ya que se doblan fácilmente como el terreno sea un poquito duro.	0
Buena calidad precio. Muy buena pinta, me viene a la perfección	1
NO RECOGE EN EXCESO. Con una clase de spining termina goteando, no recoge todo el sudor, con otras marcas aguanta sin gotear.	0
No aguanta nada de viento. Con el mínimo de viento que hace, se torna imposible su uso. No se puede fijarla bien sobre la arena, estoy muy decepcionada. En cambio las otras tiendas, de otras marcas, sí que aguantan el viento.	0
Estupendo abrigo de invierno. Mi perra va protegida contra viento, lluvia y nieve, además de calentita. Además permite llevar la correa a través del abrigo mediante el ojal o sobre el abrigo.	1
Sudadera de poca calidad. Es de bastante mala calidad, sudadera delgada y la impresion también bastante mala. Las tallas son grandes. No la recomiendo.	0
Correa mala calidad. Se ha roto la correa a los 9 meses y no encuentro recambio.... Que puedo hacer???	0
Rompe con nada. Rompe con mirar pa el, pero por ese precio ya se veía venir. Tampoco es un objeto que se espere que sea longevo	0
Cuerpo genial producto fatal. Producto vendido por fotos, muy normal del todo y sin dar resultado. Un engaña bobos. Además no se adapta nada al cuerpo. Muy decepcionante	0
Todo ok.. Todo estupendo. El envío fue super rápido y el precio bastante bueno.	1
Todo correcto. Todo correcto producto y entrega	1
Puntas de mala calidad. El color del dardo es muy bonito y la verdad q llaman mucho la atención, pero las puntas.... una mierda una prueba de juego ayer y el resultado 7 puntas totalmente partidas	0
No es x zonas con viento. No sirve para zonas de viento	0
Precioso. Muy bonito y bien acabado, de buen material.	1
Perfecto. Perfecto para el frio	1
Adecuado. Es correcto. Lo uso por epicondilitis.	1
La devolvi. La devolví, no conseguí que se conectará al móvil de mi hijo, igual era culpa del móvil, pues no la probé con ningún otro, no puedo valorarla pues la devolví.	0
Color fosforito, calidad buena.. La mochila está bien, solo que el color no se parece al que aparece en las fotos. Es naranja fosforito, muy chillona. En ninguna foto se ve ese color.	0
Genial. Una iluminación muy alta en las tres intensidades. La autonomía de la batería es más que aceptable. Tiene dos pegas. 1. El soporte que trae para a la bicicleta es frágil y vibra en exceso, yo lo he sustituido por un enganche de gomas elásticas de un modelo anterior a este y no se mueve ni pelo. 2. La amplitud del haz del luz podría ser mayor, pero está muy bien en cualquier caso.	1
Ejemplo de que lo barato sale caro. Lo compré porque necesitaba una bolsa con más espacio para mi botiquín de salidas. No esperaba una maravilla (teniendo en cuenta lo que cuestan los de primera calidad), pero me ha sorprendido la baja calidad del producto. Nada más abrir el paquete me he dado cuenta de que me equivoqué al comprarlo: aspecto frágil, costuras mal rematadas, las tiras molle del exterior desalineadas... Pero el interior es lo peor: el material de los bolsillos interiores tiene tacto de plástico fino, las tiras elásticas insuficientemente cosidas -me temo que cuando coloque los elementos del botiquín van a saltar-. Si resiste un par de salidas me daré por satisfecho... En resumen, si no quieres gastar mucho y lo que necesitas es una bolsa botiquín para dejarla en un cajón o en el coche, puede pasar, pero si lo que necesitas es una bolsa para salidas al campo, llevar contigo en la mochila o así, olvídalo. merece la pena gastar unos euros más y comprar algo de calidad. Es la primera vez que me arriesgo con un producto de este tipo y de lo que estoy seguro es de que será la última. Dinero malgastado.	0
