text	validation
Buen candado, de gran calidad. El otro día compré el candado para mi bici, el candado se ve ultra resistente y con buena construcción. Desde el minuto 0 lo he estado usando y funciona a la perfección. Tiene una longitud muy buena que permite atarlo en cualquier lado. Si estas pensando en comprar un candado para tu bici te recomiendo la compra 100% por su calidad y precio. Pros: Facilidad de uso Longitud Calidad de construcción Contras: El enganche a la bici para transportarlo podría ser de mejor calidad.	1
Timo. Es un timo,no llega nada	0
Carlos C.. Rápida entrega. La bolsa está muy bien y es muy cómodo el transporte del hoverboard. Lo único malo, en mi caso, es que a los pocos días de uso, uno de los carros ya se ha salido de la cremallera.	0
Prácticas y resistentes.. Nos van perfectas para comprimir los edredones que nos llevamos en la furgo. No tenemos mucho espacio y estás bolsas nos ayudan a aprovecharlo al máximo. Son fuertes y resistentes, estamos muy contentos con ellas.	1
Comodas.. Se ve bien con ellas. La relación calidad/precio me parece atractiva. Las volvería a comprar sin duda. Os las recomiendo.	1
Complicado de usar. Lo regalé a un familiar y no pudo apenas utilizarlo por el complicado funcionamiento. Uno de polar mas sencillo fue mas adecuado.	0
buena compra. calentitos aunque sueltan mucha pelusa	1
Nunca llego. Nunca llego pese a que parecía, según indicaban, que llegaría.	0
Genial reacondicionado. Producto reacondicionado que venía como nuevo,parecía no haberse usado, la caja quizá un poco aplastada pero nada relevante si te vas a ahorrar un dinero, por lo que recomiendo la compra en este caso de productos reacondicionados, adapta perfectamente en mi iPhone 7 Plus	1
Mi pantalon favorito para invierno. De buena marca y, no os engañeis,se nota la calidad, tiene cremalleras en los bolsillos lo que, si sois como yo, ayuda a que en el coche no se nos caigan las llaves o el movil. Muy cómodos.	1
Mañana me es imposible enviarlo. Hola mañana dia 8 es festivo en mi pueblo sera menor ke anule el lunes el pedido	0
Desencantado con el articulo. Despues de un cambio porque vino con una rueda rota. Si,si rota!!! La verdad es que por el dinero que cuesta no enfria lo que esperaba. No volvere a comprar ninguna mas. No la recomiendo.	0
Lo demás bien. Lo compré por qué tenía otro de otro color de la misma marca, pedí la misma talla, pero es un poco más grande que el otro.	1
No sincroniza. No sincroniza ni con la aplicación que se supone que hay que descargar por lo que ni siquiera lo puedes poner en hora. El resto de funciones parece que bien pero sin sincronización no sirve de nada. Lo devolví.	0
Muy aparente. Buena apariencia y color perfecto. Elegante y de buena calidad.	1
Buena compre. Muy compañera para llevarla de viaje con refuerzo para los roces	1
Bien aunque el color amarillo es sucio. Se ensucia enseguida y es complicado limpiar, en breve volveré al negro. El agarre y el tacto de la goma va muy bien.	0
Bueno para el paracord. Sirve para pulseras pero no puedes utizarlo para soportar peso, no se si aguantará 50 kg. La calidad dista bastante de la que se vende en Europa. Es barata y sirve para manualidades, nada más.	0
Que no lo hagais. Comprad, comprad y veréis como poco a poco se os va quedando cara de gilipollas. Los muchachos aparecen a tomar por culo.	0
No lo aconsejo. Desde que llegaron uno de los dos collares no le funciona el calambre ..	0
Se rompem. Se rompen al hacer deporte, no sirven para correr	0
Batería pésima. Muy cómodo pero la batería dura poco 1 día y medio	0
Una decepción.. Confiamos en la marca pero su calidad no fue la esperada. Hemos tenido que reemplazar dos veces y no sé si será la última. La batería dura poco y no cumple con lo que decían las especificaciones. En fin, muy decepcionados con el patín. Lo mejor ha sido la atención de Amazon que por el momento ha respondido.	0
Calidad precio 10. Muy cómodos y con malla interior como ami me gustan. Muy buenos para su precio	1
PERFECTOS. Son perfectos que aguantan bastante tiempo bien pegaditos. No se levantan nada. Recomendables al cien por cien. Volveré a comprarlos sin duda alguna.	1
No lo recomiendo. Esta bien pero se estropea y se le va el color en nada	0
Calidad precio correcto. Calidad precio correcto	0
Music + Natación NO funciona. La emisión de música bajo el agua, por bluetooth, no funciona. Si estás pensando adquirir este reloj para natación y compatibilizarlo con escucha de audio mientras nadas no es posible, al menos yo no le he conseguido con unos auriculares bluetooth sumergibles cualesquiera, a pesar de que sí se conectan en seco.	1
Es justo lo que buscaba. La funda ajusta perfectamente y sirve para bicicleta elíptica, es justo la funda que necesitaba.	1
Buena compra. Llevo poco probándolas, pero de momento me parecen sobre todo muy cómodas y poco voluminosas. Vamos a ver si aguantan la tralla y el paso del tiempo.	1
Se ha roto en 3 meses. Mientras funciono no estaba mal, pero en 3 meses dejo de funcionar el boton, asi que queda inservible. Veamos ahora el servicio postventa........	0
No funciona.. Buenas noches. Me gustaria saber si la pulsera es compatible con el modelo de smartphone Huawei gracias por su ayuda.	0
No está mal. Está bien pero es muy pequeño y cabe pocas cosas.	0
Buenas tobilleras. He comprado las tobilleras hace una semana y me han servido mucho para aliviar el dolor Las recomiendo a cualquiera que padezca de fuertes dolores en los tobillos. Más adelante escribiré si duran mucho o no.	1
Buen material. Se adapta bien, es cómodo y protege. Más kilómetros contento	1
Muy buenas. Genial, mi hijo está encantado, le quedan perfectas y la visión es muy buena. Las recomiendo 100%	1
Fallo. El pedido era de la talla M. Pero era demasiado pequeño, como para críos. Fue imposible probarlo. Es muy pequeño	0
Mala calidad.. Tenía muy buen tamaño y un montón de cuerda pero no ha resistido ni un uso. Las costuras son de muy mala calidad y se deshincha. El precio fue barato pero ha salido caro. No lo recomiendo.	0
Hiper amplia y cómoda. Me hace la vida deportiva más fácil!	1
1 estrella negativa. Cuando se hace una compra el envío es rápido,Cuando reclamas y pides la substitución tarda mucho y te pone preguntas sin fundamento	0
Rocio. Calidad precio, está bien.... el pulsometro no es muy exacto. El color es precioso tal y como En la foto.	0
Regular. Me esperaba a que fuese como algodón pero es como las camisetas de deportes transpirables. Más fresco pero talla muy pequeño y eso que cogí una XXL para mí marido	0
Vale pero.... Encaja bien y se adapta, pero los colores no tienen nada que ver con los que se ven en el anuncio. Son colores mucho mas chillones.	0
Reloj. Esteticamente me gusta por eso lo pedi lo que no esque con el.uso y no lo he llevado mucho la carcasa plateada se esta quitando lo plateado eso por un lado y por otro que tarda un poco en activarse y ver la h.es muy basico pero bueno para iniciarse en este tipo de relojes no esta mal	0
Correa de calidad con un grave defecto de fábrica.. La hebilla estaba al revés como defecto de fábrica. He tenido que desmontarla y darle la vuelta porque no enganchaba bien. Parece una correa Polar original, en buen estado, pero es un defecto grave porque te pincha la mano y te obliga a repararla por ti mismo para no tener que devolverla por eso bajo la valoración en comodidad y en calidad. Si el motivo del bajo precio (está más barata que en la página oficial) es por defectos de fábrica, no hay derecho lo que han hecho.	0
La graduación no coincide con la orientación. La graduación se desvía unos 4 grados de la orientación	0
Todo bien menos el diseño. Perfecto todo menos el diseño... el de azul estrellado no se parece en nada al de la foto. Adjunto imagen	0
Buena protección a tu amazfit bip. Hace que el reloj se vea más grande, pero lo protege bastante bien. El otro día le dí un golpe al reloj y cuando miré no tenía un rasguño. Aunque el precio pueda parecer caro, no lo es en comparación con la protección que nos ofrece. Muy recomendable.	1
Correcto. Muy funcional y elegante. Me gusta!	0
Compra material de entreno que sea de calidad!!. Super Bien empacado y con etiqueta de autenticidad que es bien importante! Son súper cómodos el material está de lujo y el color me encanta!!	1
Luces bici. La luz delantera va muy bien pero la trasera es por pila no es recargable y se agota muy rápido	0
Espectativas altas. El bombín que traía rompió cuando lo estaba hinchando porque es bastante endeble, le hice un apaño para poder acabar de hincharla. Por lo demás, la pelota aguanta bien el aire y cumple su función a la perfección (por ahora).	0
Se rompio el elastico al segundo dia.. Se rompio el elastico al segundo dia. La pelota esta bien.	0
Bateria dura muchisimo. Lo llevo utilizando una semana, y creo que los gel pad q lleva ya no estan para usar mucho...lleva otros de repuesto.Es verdad que es muy facil de colocar, cargar etc.	0
Linterna led a pilas.. Ligera y pequeña, cumple su funcion correctamente. Acorde al precio resultan los materiales de fabricación que me resultan demasiado frágiles aunque me lo esperaba... Funciona con pilas pequeñas. El envio se ha demorado 1 mes desde el pedido y el embalaje se puede apreciar en las fotos.	0
No era nuevo. Ha sido usado antes no llego nuevo!!!	0
Esta bien. Un poco Justo de tamaño.. Esta bien sobre todo para Verano. Un poco Justo de tamaño. Le faltaría una parte de la bolsa separada para el calzado.	0
No ajusta del todo bien. El único defecto que le saco , es que el espacio para el mando de la correa es demasiado ajustado y lo deja constantemente pulsado. He tenido que rebajarlo un poco con un cuter.	0
MALA. SE MUEVE MUCHO EL GARMIN	0
Iñigo. Es la original. Cómoda pero muy delicada apenas dura 3 meses sin romperse como la uses de forma intensiva y es bastante cara.	0
Relación precio calidad. Funciona perfectamente y la batería dura mucho	1
Buena correa. Un poco rigida para mi gusto, por lo demás cumple perfectamente su función y el cierre y el ajuste perfectos	1
Incompatibilidad. A pesar de que en la descripción dice que se adapta a todos los modelos COMPEX, no es totalmente así. A la última versión de COMPEX no se adapta bien. saludos.	0
Mejorable. Para ser una hoja tanto debería tener dos biselado ,para conseguir la forma.solo trae uno hecho de fábrica y simula la forma en la punta variando el afilado.con el tiempo y el desgaste al segundo afilado se convierte en una navaja con Una hoja normal. Buscaría otra	0
Mala calidad. La calidad es bastante mejorable. No deja de ser una cinta elástica con Velcro. La argolla donde se tensa la cinta no es de plástico duro, si no blando y poco elástico, por lo que a los poco usos da la impresión de que se va a romper. La longitud es justa para una persona adulta, y se queda pequeña para una persona con las piernas anchas.	0
Válvula de aire fatal. Lo compré para una visita inesperada y la verdad es que ha salido malo; el cierre de la válvula de aire no es de rosca así que cualquier roce hace que se abra y se desinfle Es como los cierres de los juguetes inflables	0
Su precio genial. Está muy bien...aunque a veces resbalan lan manos	1
Que es impermeable. Que esta muy bien calidad precio	0
Podría ser mejor. Por el precio bien. Aunque podría mejorar en cuanto a estabilidad. Da sensación de no durar mucho.	0
Mala experiencia. Me lo compré para darle uso en la playa y por qué en la foto se veía robusta....el caso que he ido a la playa con un poquito de viento, nada exagerado...una odisea para montarla....dos personas pasándolas canutas...levantabas de un lado y se iba de otro...un desastre....luego la tela muy mala y fina...al poner los vientos las costuras no tiene pinta de aguantar a la larga de hecho una se descosido un poco...los tubos uno se torció al caerse la carpa hacia un lado al ponerla de pie...conclusión....una mala compra para el precio que tiene...lo he mandado a devolver..... Le pongo una estrella por qué me obligan a ponerla si no no le pondría ninguna	0
